sID,trial_number,trial_number_run,run,estimate1,estimate2,estimate_peer,confidence_peer,estimate1_rt,estimate2_rt,true_ratio,seen_ratio,nTotal,filler_trial,ITI,nMushrooms,nBlue,nRed,s,strategy,confidence_rating,trial_filter
104,22,22,1,40,35,22,1,4.721576210000421,8.73068087999991,0.375,0.4,5,0,4.8,1 1 1 1 1,0 1 0 1 0,1 0 1 0 1,0.2777777777777778,compromise,2.125,1
104,23,23,1,80,76,62,1,4.2951751100004,2.85924097000043,0.75,0.8,5,0,5.4,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0,0.2222222222222222,compromise,2.125,1
104,24,24,1,63,74,80,3,8.474057609999363,3.54844877999949,0.625,0.6222222222222222,45,0,4.1,9 9 9 9 9,5 8 5 4 6,4 1 4 5 3,0.6470588235294118,compromise,1.7142857142857142,1
104,25,25,1,25,30,40,1,9.54671481000014,3.52627448000021,0.25,0.24444444444444444,45,0,5.6,9 9 9 9 9,2 2 1 2 4,7 7 8 7 5,0.3333333333333333,compromise,1.7142857142857142,1
104,26,1,2,45,38,30,2,5.332556000000295,4.0993126000003,0.375,0.37777777777777777,45,0,4.6,9 9 9 9 9,3 2 5 2 5,6 7 4 7 4,0.4666666666666667,compromise,1.7142857142857142,1
104,27,2,2,30,24,14,2,8.246814899999663,3.28655479999998,0.25,0.24444444444444444,45,0,4.6,9 9 9 9 9,4 3 1 2 1,5 6 8 7 8,0.375,compromise,1.7142857142857142,1
104,28,3,2,20,28,37,2,2.016096899999866,5.82783520000066,0.25,0.2,5,0,6,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0.47058823529411764,compromise,2.125,1
104,29,4,2,80,75,65,2,4.175651900000048,3.60276040000008,0.75,0.8,5,0,6,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0,0.3333333333333333,compromise,2.125,1
104,30,5,2,40,34,25,2,4.15372810000099,5.58205909999924,0.375,0.4,5,0,5.7,1 1 1 1 1,0 0 0 1 1,1 1 1 0 0,0.4,compromise,2.125,1
104,31,6,2,15,12,1,2,3.633791300001576,5.01383899999928,0.125,0.13333333333333333,45,0,4.2,9 9 9 9 9,2 1 2 1 0,7 8 7 8 9,0.21428571428571427,compromise,1.7142857142857142,1
104,32,7,2,20,25,36,1,4.670286299999134,6.39385479999873,0.25,0.2,5,0,5.7,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1,0.3125,compromise,2.125,1
104,35,10,2,20,30,35,3,3.263509200000044,5.77252299999964,0.25,0.2,5,0,4.5,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0.6666666666666666,compromise,2.125,1
104,36,11,2,20,32,35,3,2.147984300000644,5.20524749999913,0.25,0.2,5,0,4.5,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0.8,compromise,2.125,1
104,37,12,2,42,34,24,3,4.282471700000315,6.45901670000057,0.375,0.37777777777777777,45,0,4.3,9 9 9 9 9,4 3 2 3 5,5 6 7 6 4,0.4444444444444444,compromise,1.7142857142857142,1
104,38,13,2,40,35,25,2,4.396610300000248,4.73711319999984,0.375,0.4,5,0,4.3,1 1 1 1 1,1 0 1 0 0,0 1 0 1 1,0.3333333333333333,compromise,2.125,1
104,40,15,2,40,30,23,3,3.75040110000009,4.44459230000029,0.375,0.4,5,0,4,1 1 1 1 1,1 0 0 0 1,0 1 1 1 0,0.5882352941176471,compromise,2.125,1
104,42,17,2,33,25,18,2,3.7410879999997633,5.74243930000011,0.25,0.24444444444444444,45,0,5.4,9 9 9 9 9,2 3 3 1 2,7 6 6 8 7,0.5333333333333333,compromise,1.7142857142857142,1
104,43,18,2,45,40,28,2,2.732428999998774,3.82031129999905,0.375,0.37777777777777777,45,0,5.2,9 9 9 9 9,3 4 3 3 4,6 5 6 6 5,0.29411764705882354,compromise,1.7142857142857142,1
104,44,19,2,10,17,26,3,2.524211299999479,4.75315750000027,0.125,0.13333333333333333,45,0,6,9 9 9 9 9,1 2 3 0 0,8 7 6 9 9,0.4375,compromise,1.7142857142857142,1
104,45,20,2,18,10,3,2,4.978038099999139,3.71233430000029,0.125,0.2,5,0,5.8,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.5333333333333333,compromise,2.125,1
104,46,21,2,66,70,81,1,7.973715100000845,2.96936379999988,0.75,0.7555555555555555,45,0,4.9,9 9 9 9 9,9 7 6 5 7,0 2 3 4 2,0.26666666666666666,compromise,1.7142857142857142,1
104,47,22,2,25,35,40,3,5.730128899999727,2.38046750000012,0.25,0.24444444444444444,45,0,4.5,9 9 9 9 9,1 2 1 3 4,8 7 8 6 5,0.6666666666666666,compromise,1.7142857142857142,1
104,48,23,2,36,25,18,3,5.544667299998764,3.06362689999969,0.25,0.24444444444444444,45,0,4.7,9 9 9 9 9,1 3 3 2 2,8 6 6 7 7,0.6111111111111112,compromise,1.7142857142857142,1
104,49,24,2,81,69,63,2,1.7075797000006787,8.41245640000034,0.75,0.8,5,0,4.3,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1,0.6666666666666666,compromise,2.125,1
104,51,1,3,58,68,76,2,6.815425900001173,4.79587790000096,0.625,0.6222222222222222,45,0,5.7,9 9 9 9 9,7 3 6 7 5,2 6 3 2 4,0.5555555555555556,compromise,1.7142857142857142,1
104,52,2,3,45,55,60,1,5.071753000001081,3.49762850000116,0.625,0.6222222222222222,45,0,4.6,9 9 9 9 9,8 4 6 4 6,1 5 3 5 3,0.6666666666666666,compromise,1.7142857142857142,1
104,53,3,3,78,72,62,1,3.8455152999995335,5.99645910000072,0.75,0.8,5,0,4.4,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0,0.375,compromise,2.125,1
104,54,4,3,20,11,5,1,3.1926189999994676,5.96105120000084,0.125,0.2,5,0,4.4,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0.6,compromise,2.125,1
104,55,5,3,20,8,4,3,3.854926100000739,5.0848919,0.125,0.2,5,0,5.3,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0.75,compromise,2.125,1
104,56,6,3,58,70,75,3,10.81109910000032,5.16745550000087,0.625,0.6,5,0,5.8,1 1 1 1 1,1 0 1 1 0,0 1 0 0 1,0.7058823529411765,compromise,2.125,1
104,58,8,3,60,70,75,3,7.721800500000427,3.61753040000076,0.625,0.6222222222222222,45,0,4.4,9 9 9 9 9,4 6 6 6 6,5 3 3 3 3,0.6666666666666666,compromise,1.7142857142857142,1
104,59,9,3,60,73,78,3,3.3426249000003736,4.98944740000024,0.625,0.6,5,0,4.7,1 1 1 1 1,0 1 1 0 1,1 0 0 1 0,0.7222222222222222,compromise,2.125,1
104,61,11,3,21,13,5,1,2.2801175999993575,2.67692150000039,0.125,0.2,5,0,5.7,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1,0.5,compromise,2.125,1
104,62,12,3,60,68,76,1,2.590763400000469,3.47465589999956,0.625,0.6,5,0,6,1 1 1 1 1,1 1 0 0 1,0 0 1 1 0,0.5,compromise,2.125,1
104,63,13,3,70,81,85,3,4.221695100000034,4.19763620000049,0.75,0.7555555555555555,45,0,6,9 9 9 9 9,6 6 7 9 6,3 3 2 0 3,0.7333333333333333,compromise,1.7142857142857142,1
104,64,14,3,20,30,35,1,2.9157506999999896,3.56229650000114,0.25,0.2,5,0,4.6,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.6666666666666666,compromise,2.125,1
104,65,15,3,20,5,2,3,1.4774151999999958,2.36570810000103,0.125,0.2,5,0,5.9,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.8333333333333334,compromise,2.125,1
104,67,17,3,58,70,76,2,5.23280590000104,4.04888180000125,0.625,0.6222222222222222,45,0,4.1,9 9 9 9 9,5 7 5 5 6,4 2 4 4 3,0.6666666666666666,compromise,1.7142857142857142,1
104,68,18,3,10,15,25,3,2.284195900000668,2.20029580000119,0.125,0.13333333333333333,45,0,5.5,9 9 9 9 9,2 1 1 1 1,7 8 8 8 8,0.3333333333333333,compromise,1.7142857142857142,1
104,70,20,3,14,16,1,1,8.2779457000006,3.64152680000097,0.125,0.13333333333333333,45,0,4.9,9 9 9 9 9,1 0 2 1 2,8 9 7 8 7,-0.15384615384615385,stay,1.7142857142857142,1
104,71,21,3,60,70,76,2,8.684184600000663,4.64914320000025,0.625,0.6,5,0,4.7,1 1 1 1 1,0 1 0 1 1,1 0 1 0 0,0.625,compromise,2.125,1
104,72,22,3,20,18,2,1,4.621745400000691,3.9176836000006,0.125,0.13333333333333333,45,0,4.3,9 9 9 9 9,0 1 1 3 1,9 8 8 6 8,0.1111111111111111,compromise,1.7142857142857142,1
104,75,25,3,20,30,37,2,1.3800599000005604,1.72237880000012,0.25,0.2,5,0,4.4,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0.5882352941176471,compromise,2.125,1
107,1,1,1,17,21,33,1,7.36730358999921,2.68804568999985,0.25,0.24444444444444444,45,0,4.4,9 9 9 9 9,4 1 2 3 1,5 8 7 6 8,0.25,compromise,2.142857142857143,1
107,2,2,1,8,10,23,2,4.021636490000674,3.69629961999908,0.125,0.13333333333333333,45,0,4.5,9 9 9 9 9,1 0 1 1 3,8 9 8 8 6,0.13333333333333333,compromise,2.142857142857143,1
107,4,4,1,20,20,4,1,3.624392390000139,1.74410981999972,0.125,0.2,5,0,4.9,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,-0,stay,1.125,1
107,5,5,1,20,25,35,3,3.5535070899995844,4.33795881999868,0.25,0.2,5,0,5.4,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0.3333333333333333,compromise,1.125,1
107,6,6,1,20,15,3,3,4.465405689999898,2.47126291999848,0.125,0.2,5,0,4.8,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.29411764705882354,compromise,1.125,1
107,7,7,1,20,13,4,2,4.216189789999589,7.6469497199987,0.125,0.2,5,0,5.7,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.4375,compromise,1.125,1
107,8,8,1,20,23,36,1,3.6279803899997205,5.74040341999989,0.25,0.2,5,0,5.2,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1,0.1875,compromise,1.125,1
107,9,9,1,85,82,70,3,6.738434390000293,2.18704802000047,0.75,0.7555555555555555,45,0,4,9 9 9 9 9,8 7 7 5 7,1 2 2 4 2,0.2,compromise,2.142857142857143,1
107,10,10,1,40,34,25,3,4.299331189999975,4.87183201999869,0.375,0.4,5,0,4.8,1 1 1 1 1,0 0 1 1 0,1 1 0 0 1,0.4,compromise,1.125,1
107,12,12,1,15,17,30,1,3.9742274899999757,3.92386451999937,0.25,0.24444444444444444,45,0,5.1,9 9 9 9 9,4 2 1 2 2,5 7 8 7 7,0.13333333333333333,compromise,2.142857142857143,1
107,13,13,1,36,37,52,3,4.4612755899997865,1.99275410999871,0.375,0.37777777777777777,45,0,5.7,9 9 9 9 9,1 5 4 4 3,8 4 5 5 6,0.0625,compromise,2.142857142857143,1
107,14,14,1,80,80,62,1,4.9167853899989495,3.00231041999905,0.75,0.8,5,0,4.2,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0,-0,stay,1.125,1
107,15,15,1,32,25,16,3,2.9912058899999465,2.30131210999843,0.25,0.24444444444444444,45,0,5.2,9 9 9 9 9,3 3 3 0 2,6 6 6 9 7,0.4375,compromise,2.142857142857143,1
107,16,16,1,80,74,65,2,5.925939490000019,2.40683391999937,0.75,0.8,5,0,5.4,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0,0.4,compromise,1.125,1
107,17,17,1,86,86,68,2,2.457552590000887,3.1024272199993,0.75,0.7555555555555555,45,0,5.1,9 9 9 9 9,7 4 9 8 6,2 5 0 1 3,-0,stay,2.142857142857143,1
107,19,19,1,20,12,3,3,1.9652863900000739,5.76089941999908,0.125,0.2,5,0,5.4,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0.47058823529411764,compromise,1.125,1
107,21,21,1,40,35,24,2,3.5326808900008473,4.34129851999933,0.375,0.4,5,0,5.2,1 1 1 1 1,1 0 1 0 0,0 1 0 1 1,0.3125,compromise,1.125,1
107,22,22,1,83,83,65,1,8.399054789999354,3.53366402000029,0.75,0.7555555555555555,45,0,4.8,9 9 9 9 9,5 8 6 7 8,4 1 3 2 1,-0,stay,2.142857142857143,1
107,23,23,1,58,60,76,1,3.682613089998995,5.07514642000024,0.625,0.6222222222222222,45,0,4.8,9 9 9 9 9,8 4 4 7 5,1 5 5 2 4,0.1111111111111111,compromise,2.142857142857143,1
107,24,24,1,43,40,28,1,8.507653389999177,1.57063881999784,0.375,0.37777777777777777,45,0,4.3,9 9 9 9 9,5 1 4 3 4,4 8 5 6 5,0.2,compromise,2.142857142857143,1
107,26,1,2,15,15,32,2,3.3659371199992165,3.06672382000033,0.25,0.24444444444444444,45,0,4.3,9 9 9 9 9,1 3 1 4 2,8 6 8 5 7,0,stay,2.142857142857143,1
107,27,2,2,15,20,30,3,4.507397920000585,2.19389795999996,0.25,0.24444444444444444,45,0,4.2,9 9 9 9 9,2 2 2 3 2,7 7 7 6 7,0.3333333333333333,compromise,2.142857142857143,1
107,29,4,2,20,15,3,2,4.915556620002462,2.50192395999875,0.125,0.2,5,0,4.6,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0.29411764705882354,compromise,1.125,1
107,30,5,2,20,20,5,1,3.09110432000125,1.97593767999933,0.125,0.2,5,0,4,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,-0,stay,1.125,1
107,31,6,2,40,35,22,2,3.6075869200012676,2.13516627999888,0.375,0.4,5,0,5.5,1 1 1 1 1,0 1 1 0 0,1 0 0 1 1,0.2777777777777778,compromise,1.125,1
107,32,7,2,40,30,23,3,4.621849720000682,3.52582368000003,0.375,0.4,5,0,5.8,1 1 1 1 1,0 1 1 0 0,1 0 0 1 1,0.5882352941176471,compromise,1.125,1
107,33,8,2,76,78,60,3,3.132585220000692,2.15510637999978,0.75,0.7555555555555555,45,0,5.1,9 9 9 9 9,5 8 6 7 8,4 1 3 2 1,-0.125,stay,2.142857142857143,1
107,34,9,2,20,20,35,2,3.5341323200009356,2.44033137999941,0.25,0.24444444444444444,45,0,4.2,9 9 9 9 9,3 3 1 2 2,6 6 8 7 7,0,stay,2.142857142857143,1
107,36,11,2,42,42,25,1,4.999093520000315,1.83633876000022,0.375,0.37777777777777777,45,0,4.2,9 9 9 9 9,3 4 3 3 4,6 5 6 6 5,-0,stay,2.142857142857143,1
107,37,12,2,25,28,43,3,5.741037219999271,3.29560335999849,0.375,0.37777777777777777,45,0,5.8,9 9 9 9 9,2 3 5 5 2,7 6 4 4 7,0.16666666666666666,compromise,2.142857142857143,1
107,38,13,2,15,15,1,1,1.6870212200010428,2.08331188000011,0.125,0.13333333333333333,45,0,5.2,9 9 9 9 9,2 1 1 1 1,7 8 8 8 8,-0,stay,2.142857142857143,1
107,39,14,2,17,17,1,3,3.9826499200025864,2.75266436000129,0.125,0.13333333333333333,45,0,5.6,9 9 9 9 9,1 1 1 3 0,8 8 8 6 9,-0,stay,2.142857142857143,1
107,40,15,2,40,34,23,1,4.8453054199999315,4.02029966000009,0.375,0.4,5,0,5.6,1 1 1 1 1,0 0 1 0 1,1 1 0 1 0,0.35294117647058826,compromise,1.125,1
107,41,16,2,80,70,62,2,3.774302120000357,6.68860396000127,0.75,0.8,5,0,6,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0,0.5555555555555556,compromise,1.125,1
107,42,17,2,15,15,1,2,1.9969537199995102,1.67449537999892,0.125,0.13333333333333333,45,0,4.4,9 9 9 9 9,3 2 0 1 0,6 7 9 8 9,-0,stay,2.142857142857143,1
107,43,18,2,80,72,62,3,2.5576366200002667,4.55059297999833,0.75,0.8,5,0,4.8,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0,0.4444444444444444,compromise,1.125,1
107,44,19,2,35,40,53,2,4.003016919999936,3.64213575999929,0.375,0.37777777777777777,45,0,4.7,9 9 9 9 9,4 3 5 2 3,5 6 4 7 6,0.2777777777777778,compromise,2.142857142857143,1
107,46,21,2,44,51,59,1,4.366143119999833,3.82662216000062,0.625,0.6222222222222222,45,0,5,9 9 9 9 9,6 6 6 5 5,3 3 3 4 4,0.4666666666666667,compromise,2.142857142857143,1
107,47,22,2,60,70,75,3,3.407741220000389,4.66776545999892,0.625,0.6,5,0,5.7,1 1 1 1 1,1 1 0 1 0,0 0 1 0 1,0.6666666666666666,compromise,1.125,1
107,48,23,2,10,10,26,1,2.932731019998755,2.46852935999959,0.125,0.13333333333333333,45,0,4.9,9 9 9 9 9,1 2 1 2 0,8 7 8 7 9,0,stay,2.142857142857143,1
107,49,24,2,64,60,46,3,4.556437319999532,1.49362256000131,0.625,0.6222222222222222,45,0,5.9,9 9 9 9 9,4 7 6 4 7,5 2 3 5 2,0.2222222222222222,compromise,2.142857142857143,1
107,51,1,3,60,60,75,1,2.9425861400013673,4.08996753999782,0.625,0.6,5,0,4.8,1 1 1 1 1,1 1 1 0 0,0 0 0 1 1,0,stay,1.125,1
107,52,2,3,60,65,75,2,3.36610574000224,3.17151191999801,0.625,0.6,5,0,5.4,1 1 1 1 1,1 0 0 1 1,0 1 1 0 0,0.3333333333333333,compromise,1.125,1
107,53,3,3,70,67,55,3,4.246660439999687,4.07838122000067,0.625,0.6222222222222222,45,0,5.8,9 9 9 9 9,2 6 9 6 5,7 3 0 3 4,0.2,compromise,2.142857142857143,1
107,55,5,3,20,25,35,3,2.574336339999718,4.38164092000261,0.25,0.2,5,0,5.8,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.3333333333333333,compromise,1.125,1
107,57,7,3,80,75,65,3,5.016115340002216,3.24852531999932,0.75,0.8,5,0,4,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0,0.3333333333333333,compromise,1.125,1
107,58,8,3,60,65,76,1,3.9361173400011467,4.03752101999999,0.625,0.6,5,0,4.6,1 1 1 1 1,1 1 0 1 0,0 0 1 0 1,0.3125,compromise,1.125,1
107,59,9,3,35,35,50,2,5.524384740001551,1.57541642000069,0.375,0.37777777777777777,45,0,5.1,9 9 9 9 9,2 4 4 4 3,7 5 5 5 6,0,stay,2.142857142857143,1
107,61,11,3,75,85,91,2,4.451393839999582,2.92210332000104,0.75,0.7555555555555555,45,0,4.3,9 9 9 9 9,7 8 5 7 7,2 1 4 2 2,0.625,compromise,2.142857142857143,1
107,63,13,3,75,75,60,2,5.307618340000772,1.88097562000075,0.625,0.6222222222222222,45,0,5.8,9 9 9 9 9,6 6 4 6 6,3 3 5 3 3,-0,stay,2.142857142857143,1
107,64,14,3,80,80,65,1,3.29085133999979,4.94772862000173,0.75,0.8,5,0,5.4,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0,-0,stay,1.125,1
107,65,15,3,86,86,71,1,4.774248140000054,3.04825792000156,0.75,0.7555555555555555,45,0,5.7,9 9 9 9 9,8 8 7 4 7,1 1 2 5 2,-0,stay,2.142857142857143,1
107,66,16,3,40,38,22,1,2.9407965400005196,2.2761575200002,0.375,0.4,5,0,4.1,1 1 1 1 1,0 0 1 0 1,1 1 0 1 0,0.1111111111111111,compromise,1.125,1
107,67,17,3,60,68,77,3,3.6659944400016684,3.72362152000096,0.625,0.6,5,0,4.4,1 1 1 1 1,1 0 1 1 0,0 1 0 0 1,0.47058823529411764,compromise,1.125,1
107,68,18,3,20,25,38,2,2.732750039998791,2.52377805999822,0.25,0.2,5,0,6,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0.2777777777777778,compromise,1.125,1
107,69,19,3,20,20,35,1,1.7535613400013972,2.1005225200006,0.25,0.2,5,0,5.1,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0,stay,1.125,1
107,70,20,3,10,13,27,3,4.099237639999046,3.2649731599995,0.125,0.13333333333333333,45,0,4.9,9 9 9 9 9,0 2 1 1 2,9 7 8 8 7,0.17647058823529413,compromise,2.142857142857143,1
107,73,23,3,56,60,71,2,3.682767540001805,2.83515746000012,0.625,0.6222222222222222,45,0,4.5,9 9 9 9 9,9 3 6 6 4,0 6 3 3 5,0.26666666666666666,compromise,2.142857142857143,1
107,74,24,3,20,25,37,2,2.299261039999692,1.60575821999919,0.25,0.2,5,0,6,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.29411764705882354,compromise,1.125,1
107,75,25,3,60,65,76,2,2.799281139999948,2.51542292000158,0.625,0.6,5,0,4.6,1 1 1 1 1,1 0 1 1 0,0 1 0 0 1,0.3125,compromise,1.125,1
111,1,1,1,33,33,17,1,7.626153359999535,3.35637555999983,0.25,0.24444444444444444,45,0,5.2,9 9 9 9 9,3 1 4 1 2,6 8 5 8 7,-0,stay,2.4285714285714284,1
111,2,2,1,18,16,2,2,8.96951455999988,3.72673295999948,0.125,0.13333333333333333,45,0,5.4,9 9 9 9 9,1 0 1 0 4,8 9 8 9 5,0.125,compromise,2.4285714285714284,1
111,3,3,1,78,78,62,1,9.241043459999673,4.71967408000046,0.75,0.7555555555555555,45,0,4.7,9 9 9 9 9,8 8 5 5 8,1 1 4 4 1,-0,stay,2.4285714285714284,1
111,4,4,1,20,15,5,1,4.2521892599997955,3.73832227999947,0.125,0.2,5,0,5.3,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.3333333333333333,compromise,1,1
111,6,6,1,30,27,15,1,6.765914760000214,4.46888937999938,0.25,0.24444444444444444,45,0,5.8,9 9 9 9 9,4 0 1 3 3,5 9 8 6 6,0.2,compromise,2.4285714285714284,1
111,7,7,1,20,35,38,3,4.62035595999987,6.47955171999956,0.25,0.2,5,0,5.1,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1,0.8333333333333334,compromise,1,1
111,9,9,1,20,22,38,3,8.005000859999654,5.72613827999976,0.25,0.24444444444444444,45,0,5.5,9 9 9 9 9,1 2 2 5 1,8 7 7 4 8,0.1111111111111111,compromise,2.4285714285714284,1
111,11,11,1,80,75,65,1,5.061672959999669,5.52156837999928,0.75,0.8,5,0,5,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0,0.3333333333333333,compromise,1,1
111,13,13,1,40,36,24,3,5.888396759999523,2.87693077999984,0.375,0.37777777777777777,45,0,5.5,9 9 9 9 9,2 3 6 4 2,7 6 3 5 7,0.25,compromise,2.4285714285714284,1
111,14,14,1,20,8,3,3,3.8743572600001244,4.81257387999949,0.125,0.2,5,0,5.9,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0.7058823529411765,compromise,1,1
111,15,15,1,71,77,89,3,7.182757659999879,3.80840597999986,0.75,0.7555555555555555,45,0,4.4,9 9 9 9 9,5 8 8 6 7,4 1 1 3 2,0.3333333333333333,compromise,2.4285714285714284,1
111,16,16,1,80,72,65,2,3.5344021599998996,7.00663177999922,0.75,0.8,5,0,5.4,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0,0.5333333333333333,compromise,1,1
111,17,17,1,20,27,35,1,5.837100859999737,3.0543932799992,0.25,0.2,5,0,4.7,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.4666666666666667,compromise,1,1
111,18,18,1,58,59,73,1,5.213340060000064,3.38118278000002,0.625,0.6222222222222222,45,0,6,9 9 9 9 9,5 5 5 6 7,4 4 4 3 2,0.06666666666666667,compromise,2.4285714285714284,1
111,19,19,1,20,10,4,3,3.415760959999716,2.03862107999976,0.125,0.2,5,0,5.8,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.625,compromise,1,1
111,21,21,1,70,72,86,2,7.349322360000315,2.59115037999982,0.75,0.7555555555555555,45,0,4.3,9 9 9 9 9,7 5 5 8 9,2 4 4 1 0,0.125,compromise,2.4285714285714284,1
111,23,23,1,40,30,25,3,4.724399459999859,4.30252367999992,0.375,0.4,5,0,4.3,1 1 1 1 1,0 0 1 0 1,1 1 0 1 0,0.6666666666666666,compromise,1,1
111,24,24,1,40,34,25,2,3.372911660000227,3.17724318,0.375,0.4,5,0,5.1,1 1 1 1 1,0 1 0 0 1,1 0 1 1 0,0.4,compromise,1,1
111,25,25,1,20,10,2,2,1.9361666600002536,3.32829117999972,0.125,0.2,5,0,4.9,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.5555555555555556,compromise,1,1
111,26,1,2,40,30,24,2,5.394564629999877,5.66767530000016,0.375,0.4,5,0,4.6,1 1 1 1 1,0 1 0 0 1,1 0 1 1 0,0.625,compromise,1,1
111,28,3,2,40,37,24,2,5.782758530000137,3.29699883999911,0.375,0.37777777777777777,45,0,5.1,9 9 9 9 9,5 2 4 2 4,4 7 5 7 5,0.1875,compromise,2.4285714285714284,1
111,29,4,2,60,63,75,3,3.75056012999994,3.29587673999958,0.625,0.6222222222222222,45,0,4.6,9 9 9 9 9,5 5 6 6 6,4 4 3 3 3,0.2,compromise,2.4285714285714284,1
111,30,5,2,40,33,22,1,3.5409959300000082,3.53247943999986,0.375,0.4,5,0,4.6,1 1 1 1 1,0 0 0 1 1,1 1 1 0 0,0.3888888888888889,compromise,1,1
111,31,6,2,80,75,65,3,5.620375729999978,4.06041393999976,0.75,0.7555555555555555,45,0,5.7,9 9 9 9 9,8 5 6 7 8,1 4 3 2 1,0.3333333333333333,compromise,2.4285714285714284,1
111,33,8,2,20,14,5,1,3.116049530000055,4.51570244000004,0.125,0.2,5,0,5.3,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.4,compromise,1,1
111,34,9,2,40,28,22,3,4.048064130000057,2.91957113999979,0.375,0.4,5,0,5.1,1 1 1 1 1,0 1 0 1 0,1 0 1 0 1,0.6666666666666666,compromise,1,1
111,36,11,2,40,38,24,1,4.73156353000013,3.7726752399999,0.375,0.37777777777777777,45,0,5.1,9 9 9 9 9,3 3 6 2 3,6 6 3 7 6,0.125,compromise,2.4285714285714284,1
111,37,12,2,24,28,40,3,6.636578330000248,3.42977903999963,0.25,0.24444444444444444,45,0,5.9,9 9 9 9 9,4 3 0 4 0,5 6 9 5 9,0.25,compromise,2.4285714285714284,1
111,38,13,2,16,16,34,2,4.828370329999871,3.12949514000002,0.25,0.24444444444444444,45,0,4.9,9 9 9 9 9,2 2 1 2 4,7 7 8 7 5,0,stay,2.4285714285714284,1
111,39,14,2,20,10,2,2,2.4536859300001197,2.09857504000001,0.125,0.2,5,0,5,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.5555555555555556,compromise,1,1
111,40,15,2,80,70,63,2,4.838351029999558,3.34636533999992,0.75,0.8,5,0,5.5,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0,0.5882352941176471,compromise,1,1
111,41,16,2,20,16,2,3,7.3871654300000955,2.31280113999992,0.125,0.13333333333333333,45,0,5,9 9 9 9 9,2 0 0 3 1,7 9 9 6 8,0.2222222222222222,compromise,2.4285714285714284,1
111,42,17,2,60,67,76,3,3.6657673300005627,2.3631124399999,0.625,0.6,5,0,4.1,1 1 1 1 1,1 1 0 0 1,0 0 1 1 0,0.4375,compromise,1,1
111,43,18,2,20,16,5,1,4.121883429999798,3.38049483999976,0.125,0.13333333333333333,45,0,4.8,9 9 9 9 9,0 3 2 1 0,9 6 7 8 9,0.26666666666666666,compromise,2.4285714285714284,1
111,44,19,2,58,58,76,1,5.261688430000049,3.21166954,0.625,0.6222222222222222,45,0,4.5,9 9 9 9 9,5 6 6 5 6,4 3 3 4 3,0,stay,2.4285714285714284,1
111,46,21,2,12,12,28,1,3.507487830000173,2.18114333999984,0.125,0.13333333333333333,45,0,5.1,9 9 9 9 9,1 3 1 0 1,8 6 8 9 8,0,stay,2.4285714285714284,1
111,47,22,2,34,35,52,3,4.818518229999881,2.14723323999988,0.375,0.37777777777777777,45,0,4.7,9 9 9 9 9,4 3 5 2 3,5 6 4 7 6,0.05555555555555555,compromise,2.4285714285714284,1
